past_tr_id,past_tr_departure,past_tr_return,past_tr_dest_count,past_tr_participants,past_tr_revenue
378,2020-04-09 06:00:00,2020-04-10 22:00:00,4,44,365.5
379,2021-02-06 17:00:00,2021-02-16 15:00:00,5,37,2263.19
380,2022-12-07 22:00:00,2022-12-09 03:00:00,3,44,2977.8
381,2022-03-06 14:00:00,2022-03-15 14:00:00,1,5,1523.87
382,2020-12-08 23:00:00,2020-12-15 05:00:00,2,40,570.43
383,2022-09-13 18:00:00,2022-09-15 07:00:00,5,23,733.23
384,2020-02-21 23:00:00,2020-02-28 09:00:00,4,16,3822.7
385,2022-01-24 21:00:00,2022-01-28 15:00:00,5,2,3123.69
386,2022-03-19 02:00:00,2022-04-01 09:00:00,3,11,1417.12
387,2022-12-24 14:00:00,2022-12-29 21:00:00,5,45,4045.6
388,2021-09-09 02:00:00,2021-09-11 04:00:00,1,34,2525.09
389,2020-05-22 22:00:00,2020-05-30 17:00:00,3,39,1263.07
390,2021-05-19 02:00:00,2021-05-30 08:00:00,1,14,3610.94
391,2020-04-20 13:00:00,2020-04-28 14:00:00,1,6,2723.98
392,2022-07-29 07:00:00,2022-08-10 17:00:00,2,31,206.36
393,2020-12-16 05:00:00,2020-12-18 00:00:00,3,34,376.0
394,2020-02-15 06:00:00,2020-02-17 16:00:00,5,44,1488.33
395,2021-09-28 05:00:00,2021-09-30 10:00:00,1,47,1349.22
396,2022-10-31 07:00:00,2022-11-08 06:00:00,2,14,4640.41
397,2022-08-04 22:00:00,2022-08-19 14:00:00,5,1,764.7
398,2022-08-07 02:00:00,2022-08-18 14:00:00,4,34,4506.64
399,2022-03-11 10:00:00,2022-03-22 10:00:00,2,7,4337.81
400,2022-11-10 00:00:00,2022-11-16 02:00:00,5,48,3990.2
401,2020-06-07 02:00:00,2020-06-13 01:00:00,4,31,580.54
402,2021-12-17 17:00:00,2021-12-23 08:00:00,4,21,978.41
403,2022-11-10 08:00:00,2022-11-18 19:00:00,2,43,1879.4
404,2021-09-17 00:00:00,2021-09-23 13:00:00,1,21,2690.48
405,2022-07-01 16:00:00,2022-07-06 12:00:00,3,5,4630.5
406,2022-05-10 01:00:00,2022-05-11 13:00:00,4,39,2020.38
407,2022-09-08 11:00:00,2022-09-16 21:00:00,1,42,949.14
408,2020-04-06 20:00:00,2020-04-19 22:00:00,1,2,1977.61
409,2021-05-18 18:00:00,2021-05-25 04:00:00,4,7,4089.84
410,2021-05-31 06:00:00,2021-06-07 17:00:00,2,10,4843.66
411,2021-09-18 19:00:00,2021-10-03 11:00:00,2,6,302.59
412,2021-04-12 15:00:00,2021-04-27 10:00:00,1,28,1262.6
413,2022-06-18 20:00:00,2022-06-20 22:00:00,3,14,1087.04
414,2021-05-21 04:00:00,2021-06-01 08:00:00,5,38,2643.03
415,2021-09-11 10:00:00,2021-09-21 03:00:00,2,48,2589.04
416,2021-01-31 21:00:00,2021-02-03 20:00:00,1,24,2051.42
417,2022-02-22 16:00:00,2022-03-02 18:00:00,5,21,235.59
418,2021-01-25 07:00:00,2021-02-04 01:00:00,4,39,3172.23
419,2021-12-06 18:00:00,2021-12-08 03:00:00,2,25,2273.47
420,2021-04-26 21:00:00,2021-04-28 16:00:00,4,44,2546.89
421,2021-12-01 22:00:00,2021-12-15 04:00:00,5,20,3272.3
422,2020-07-09 03:00:00,2020-07-14 11:00:00,2,38,2958.87
423,2021-01-10 22:00:00,2021-01-25 02:00:00,5,29,2277.67
424,2022-10-15 05:00:00,2022-10-26 18:00:00,3,25,109.87
425,2020-11-02 21:00:00,2020-11-05 21:00:00,4,22,2088.56
426,2021-08-24 19:00:00,2021-09-02 12:00:00,5,24,4117.74
427,2020-03-26 01:00:00,2020-04-08 02:00:00,1,39,2229.88
428,2021-07-07 16:00:00,2021-07-14 16:00:00,2,3,984.18
429,2020-02-28 11:00:00,2020-03-02 22:00:00,1,44,3735.79
430,2021-12-11 13:00:00,2021-12-24 05:00:00,4,31,2356.03
431,2020-04-06 00:00:00,2020-04-17 07:00:00,3,10,176.04
432,2022-11-01 01:00:00,2022-11-12 07:00:00,4,39,2616.68
433,2022-02-05 14:00:00,2022-02-06 17:00:00,1,21,4842.72
434,2020-09-28 14:00:00,2020-10-07 22:00:00,1,25,4348.16
435,2020-09-26 19:00:00,2020-10-01 23:00:00,4,4,2545.54
436,2021-08-13 13:00:00,2021-08-16 14:00:00,3,7,4949.77
437,2020-05-27 02:00:00,2020-06-01 10:00:00,5,30,2671.39
438,2020-04-10 13:00:00,2020-04-16 11:00:00,5,43,2833.74
439,2020-09-25 01:00:00,2020-09-27 20:00:00,5,20,2576.58
440,2021-01-20 08:00:00,2021-02-02 05:00:00,5,13,1197.32
441,2022-09-17 08:00:00,2022-09-22 01:00:00,3,50,3083.26
442,2022-11-04 07:00:00,2022-11-11 22:00:00,4,29,3924.1
443,2021-01-31 02:00:00,2021-02-13 21:00:00,2,37,3045.32
444,2020-01-30 21:00:00,2020-02-12 05:00:00,2,12,4766.23
445,2021-01-29 16:00:00,2021-02-11 14:00:00,4,24,2561.83
446,2020-04-13 09:00:00,2020-04-25 00:00:00,3,5,268.97
447,2020-05-08 08:00:00,2020-05-13 16:00:00,4,30,2133.03
448,2020-07-10 00:00:00,2020-07-22 20:00:00,5,7,2030.24
449,2020-03-25 02:00:00,2020-04-07 23:00:00,1,9,657.41
450,2022-05-19 22:00:00,2022-05-29 22:00:00,3,37,4986.28
451,2020-01-21 11:00:00,2020-02-03 13:00:00,2,8,2512.15
452,2021-10-04 13:00:00,2021-10-18 16:00:00,3,15,4678.44
453,2022-06-02 08:00:00,2022-06-05 07:00:00,5,24,4594.44
454,2020-10-03 22:00:00,2020-10-08 04:00:00,1,14,4636.88
455,2020-01-07 06:00:00,2020-01-22 03:00:00,1,41,2332.91
456,2021-10-17 06:00:00,2021-10-28 03:00:00,1,13,2295.73
457,2021-01-17 01:00:00,2021-01-26 22:00:00,4,42,3858.6
458,2020-01-05 00:00:00,2020-01-13 06:00:00,5,24,4024.35
459,2022-05-14 22:00:00,2022-05-29 02:00:00,1,42,3561.14
460,2022-04-04 01:00:00,2022-04-09 19:00:00,3,46,333.2
461,2020-09-28 20:00:00,2020-10-03 22:00:00,5,5,1709.41
462,2020-07-01 19:00:00,2020-07-05 03:00:00,5,24,4210.68
463,2022-08-20 01:00:00,2022-08-23 10:00:00,2,38,2765.59
464,2022-01-22 12:00:00,2022-01-26 00:00:00,1,39,2366.8
465,2020-02-02 17:00:00,2020-02-05 10:00:00,5,29,2573.21
466,2022-08-19 14:00:00,2022-08-21 18:00:00,5,25,2471.68
467,2020-04-28 19:00:00,2020-04-29 19:00:00,3,8,3621.94
468,2022-05-28 20:00:00,2022-06-09 12:00:00,1,17,353.42
469,2022-02-04 04:00:00,2022-02-10 14:00:00,2,36,3757.75
470,2020-08-09 05:00:00,2020-08-15 04:00:00,1,1,3299.19
471,2021-11-08 10:00:00,2021-11-15 19:00:00,3,46,1896.64
472,2021-11-13 06:00:00,2021-11-19 09:00:00,3,30,915.09
473,2020-11-10 17:00:00,2020-11-22 19:00:00,3,29,568.84
474,2022-02-20 18:00:00,2022-03-01 01:00:00,2,7,721.35
475,2020-04-02 10:00:00,2020-04-05 04:00:00,3,7,4139.11
476,2020-12-17 07:00:00,2020-12-31 07:00:00,2,36,4124.29
477,2022-12-18 23:00:00,2022-12-25 05:00:00,1,26,176.1
478,2021-10-11 10:00:00,2021-10-24 19:00:00,4,8,1656.89
479,2022-09-13 17:00:00,2022-09-17 21:00:00,1,6,2353.19
480,2022-08-03 23:00:00,2022-08-17 01:00:00,4,19,2280.37
481,2021-12-13 23:00:00,2021-12-28 12:00:00,5,45,1142.75
482,2022-05-10 13:00:00,2022-05-19 13:00:00,1,3,948.44
483,2022-08-24 03:00:00,2022-08-29 11:00:00,1,21,1411.18
484,2022-06-14 08:00:00,2022-06-16 08:00:00,4,11,408.99
485,2022-01-31 19:00:00,2022-02-02 19:00:00,1,37,4964.81
486,2020-09-04 20:00:00,2020-09-08 10:00:00,3,42,3826.07
487,2022-01-10 14:00:00,2022-01-16 13:00:00,2,48,3065.54
488,2021-05-24 21:00:00,2021-05-30 20:00:00,1,37,4224.11
489,2020-10-18 20:00:00,2020-10-28 18:00:00,4,12,3457.16
490,2021-08-05 19:00:00,2021-08-10 07:00:00,4,17,3165.58
491,2020-07-04 15:00:00,2020-07-06 05:00:00,4,8,4119.73
492,2021-12-21 08:00:00,2021-12-22 19:00:00,1,30,113.31
493,2020-03-09 20:00:00,2020-03-11 16:00:00,3,23,4697.44
494,2021-02-16 22:00:00,2021-03-03 19:00:00,5,7,3692.09
495,2021-12-30 05:00:00,2022-01-01 20:00:00,2,23,2715.81
496,2022-01-09 22:00:00,2022-01-18 21:00:00,3,22,4123.31
497,2020-01-03 13:00:00,2020-01-04 14:00:00,5,14,4664.34
498,2022-06-05 01:00:00,2022-06-15 08:00:00,5,34,903.27
499,2021-11-25 02:00:00,2021-12-02 11:00:00,3,30,1091.72
500,2021-03-09 12:00:00,2021-03-12 02:00:00,3,8,2832.07
501,2022-04-23 10:00:00,2022-04-27 19:00:00,4,41,2756.91
502,2021-05-05 11:00:00,2021-05-18 13:00:00,2,7,4197.83
503,2020-10-13 12:00:00,2020-10-24 23:00:00,4,36,551.34
504,2020-09-19 18:00:00,2020-09-26 10:00:00,4,19,3920.03
505,2020-03-24 00:00:00,2020-04-06 17:00:00,2,42,2654.28
506,2020-07-02 09:00:00,2020-07-12 09:00:00,2,3,3053.05
507,2020-02-27 23:00:00,2020-03-07 19:00:00,5,5,4083.09
508,2020-03-25 01:00:00,2020-03-31 20:00:00,1,44,343.23
509,2022-11-25 15:00:00,2022-12-01 03:00:00,3,4,3965.45
510,2022-02-22 06:00:00,2022-03-02 09:00:00,3,13,1781.1
511,2022-12-12 07:00:00,2022-12-15 11:00:00,3,30,2961.19
512,2021-11-19 15:00:00,2021-11-24 23:00:00,3,38,1238.54
513,2021-05-17 05:00:00,2021-05-29 00:00:00,5,44,2993.62
514,2020-07-22 05:00:00,2020-08-03 01:00:00,4,49,4341.26
515,2020-01-07 12:00:00,2020-01-19 12:00:00,5,46,4689.61
516,2022-05-13 08:00:00,2022-05-19 23:00:00,1,9,1426.26
517,2022-02-02 02:00:00,2022-02-03 04:00:00,4,20,1899.74
518,2022-03-19 16:00:00,2022-03-28 11:00:00,3,9,3039.7
519,2022-09-08 20:00:00,2022-09-12 13:00:00,1,17,4319.3
520,2020-12-23 19:00:00,2020-12-30 10:00:00,4,39,2001.77
521,2021-06-09 06:00:00,2021-06-18 00:00:00,4,13,4145.66
522,2022-04-03 19:00:00,2022-04-15 17:00:00,4,50,4677.51
523,2021-11-26 05:00:00,2021-11-29 16:00:00,5,49,2097.16
524,2021-12-18 04:00:00,2021-12-31 08:00:00,4,34,4075.23
525,2021-02-12 14:00:00,2021-02-26 02:00:00,1,3,1402.79
526,2022-01-29 14:00:00,2022-02-03 13:00:00,4,4,3779.22
527,2021-01-16 04:00:00,2021-01-28 09:00:00,4,50,1976.36
528,2022-07-12 23:00:00,2022-07-21 02:00:00,4,22,989.4
529,2020-12-18 11:00:00,2020-12-28 13:00:00,4,41,2632.23
530,2022-05-07 20:00:00,2022-05-10 04:00:00,4,11,3339.71
531,2020-01-01 08:00:00,2020-01-13 02:00:00,1,4,4135.87
532,2022-03-04 21:00:00,2022-03-08 04:00:00,4,12,1212.26
533,2021-01-29 17:00:00,2021-02-09 17:00:00,2,5,1309.92
534,2022-05-05 09:00:00,2022-05-18 08:00:00,2,48,4522.27
535,2021-03-07 00:00:00,2021-03-08 23:00:00,3,24,1254.13
536,2021-08-22 22:00:00,2021-09-06 07:00:00,5,42,1308.19
537,2022-05-04 19:00:00,2022-05-09 06:00:00,4,16,4177.17
538,2022-03-21 00:00:00,2022-03-30 19:00:00,4,41,3657.75
539,2021-10-06 03:00:00,2021-10-13 23:00:00,5,18,1729.03
540,2022-04-22 11:00:00,2022-04-25 20:00:00,3,20,4701.82
541,2021-01-07 16:00:00,2021-01-12 09:00:00,3,34,328.9
542,2021-09-27 18:00:00,2021-10-10 05:00:00,4,25,1762.99
543,2022-07-11 18:00:00,2022-07-15 08:00:00,5,29,124.19
544,2022-09-03 21:00:00,2022-09-10 20:00:00,1,40,3196.01
545,2020-04-19 23:00:00,2020-04-22 04:00:00,3,2,4469.19
546,2020-05-20 14:00:00,2020-06-03 09:00:00,5,8,1826.43
547,2022-08-08 13:00:00,2022-08-09 13:00:00,4,46,3967.49
548,2022-07-26 14:00:00,2022-08-06 17:00:00,3,1,3587.43
549,2020-10-12 14:00:00,2020-10-25 18:00:00,4,3,1534.42
550,2022-10-25 09:00:00,2022-10-26 12:00:00,1,9,1094.12
551,2021-12-14 04:00:00,2021-12-28 10:00:00,3,31,4308.59
552,2021-09-09 11:00:00,2021-09-23 06:00:00,1,33,1591.16
553,2021-11-13 09:00:00,2021-11-25 13:00:00,4,16,877.48
554,2020-06-28 13:00:00,2020-07-12 10:00:00,5,3,4161.68
555,2022-09-09 06:00:00,2022-09-12 02:00:00,3,31,4785.23
556,2020-02-07 06:00:00,2020-02-13 04:00:00,3,41,2458.55
557,2020-07-05 00:00:00,2020-07-12 07:00:00,2,46,3902.38
558,2022-08-28 07:00:00,2022-09-06 12:00:00,1,41,509.71
559,2022-02-10 17:00:00,2022-02-12 19:00:00,2,8,492.58
560,2022-03-19 18:00:00,2022-03-31 19:00:00,4,44,2765.38
561,2021-04-24 11:00:00,2021-05-04 16:00:00,1,24,4187.55
562,2020-04-24 23:00:00,2020-05-03 22:00:00,4,39,3974.58
563,2022-07-29 22:00:00,2022-08-11 10:00:00,4,9,545.0
564,2020-06-02 04:00:00,2020-06-13 18:00:00,1,20,3444.79
565,2020-04-05 09:00:00,2020-04-17 18:00:00,4,39,155.16
566,2020-05-09 10:00:00,2020-05-22 08:00:00,3,38,202.97
567,2022-06-23 22:00:00,2022-07-06 14:00:00,2,24,4883.09
568,2021-09-19 19:00:00,2021-10-04 08:00:00,5,20,1853.43
569,2020-12-02 04:00:00,2020-12-12 16:00:00,2,8,4082.82
570,2020-02-20 21:00:00,2020-03-06 09:00:00,1,35,1482.52
571,2021-03-16 01:00:00,2021-03-19 08:00:00,1,35,1516.22
572,2020-06-14 08:00:00,2020-06-26 16:00:00,3,48,726.19
573,2022-04-12 13:00:00,2022-04-21 13:00:00,5,26,3793.47
574,2021-07-31 01:00:00,2021-08-09 23:00:00,5,11,3251.07
575,2021-01-21 15:00:00,2021-02-04 12:00:00,1,2,4921.77
576,2022-03-15 08:00:00,2022-03-29 06:00:00,2,34,1693.85
577,2022-04-12 22:00:00,2022-04-22 00:00:00,3,41,3934.57
578,2022-02-13 16:00:00,2022-02-15 18:00:00,3,49,1183.61
579,2020-03-29 06:00:00,2020-04-06 12:00:00,1,50,749.24
580,2021-04-08 13:00:00,2021-04-22 04:00:00,4,19,2875.69
581,2020-08-29 07:00:00,2020-09-03 11:00:00,1,21,4434.3
582,2022-07-16 17:00:00,2022-07-19 06:00:00,1,46,4637.34
583,2021-10-12 02:00:00,2021-10-24 22:00:00,3,13,4588.26
584,2022-05-05 15:00:00,2022-05-20 08:00:00,4,44,2527.45
585,2020-09-22 15:00:00,2020-09-24 11:00:00,4,4,2099.58
586,2021-07-08 06:00:00,2021-07-18 08:00:00,2,14,4924.98
587,2022-04-16 08:00:00,2022-04-18 19:00:00,5,12,1920.72
588,2021-05-17 15:00:00,2021-05-20 09:00:00,5,30,4493.49
589,2020-06-21 11:00:00,2020-07-05 19:00:00,1,4,1875.36
590,2021-12-18 18:00:00,2021-12-22 08:00:00,5,42,555.96
591,2022-06-15 03:00:00,2022-06-16 23:00:00,3,39,3121.98
592,2020-06-17 14:00:00,2020-06-25 14:00:00,2,43,2070.38
593,2020-04-15 19:00:00,2020-04-25 14:00:00,2,26,2393.9
594,2020-04-17 16:00:00,2020-04-20 06:00:00,5,16,2501.86
595,2020-02-21 07:00:00,2020-02-24 01:00:00,5,1,1708.11
596,2021-09-01 13:00:00,2021-09-06 04:00:00,4,29,2524.24
597,2021-02-04 10:00:00,2021-02-11 02:00:00,3,13,4612.9
598,2022-01-17 05:00:00,2022-01-20 10:00:00,5,44,4377.66
599,2022-10-22 20:00:00,2022-10-30 12:00:00,1,23,2469.16
600,2022-06-20 19:00:00,2022-06-25 11:00:00,3,45,2519.55
601,2021-06-10 16:00:00,2021-06-15 18:00:00,1,11,944.03
602,2022-03-20 20:00:00,2022-03-31 18:00:00,4,32,4466.21
603,2020-09-08 18:00:00,2020-09-10 14:00:00,2,49,3903.26
604,2022-01-27 02:00:00,2022-02-09 22:00:00,5,49,1471.85
605,2021-08-09 19:00:00,2021-08-18 14:00:00,4,16,361.35
606,2022-11-15 16:00:00,2022-11-30 13:00:00,3,39,4792.38
607,2020-08-27 19:00:00,2020-09-08 21:00:00,3,25,964.93
608,2022-03-24 21:00:00,2022-03-31 21:00:00,3,43,2233.58
609,2021-01-23 14:00:00,2021-01-30 23:00:00,3,49,767.1
610,2021-08-03 07:00:00,2021-08-14 07:00:00,1,15,3113.15
611,2020-08-25 14:00:00,2020-08-29 04:00:00,2,45,251.83
612,2020-11-01 14:00:00,2020-11-12 18:00:00,3,23,2967.99
613,2021-06-27 01:00:00,2021-07-07 03:00:00,3,15,2292.07
614,2021-04-02 13:00:00,2021-04-07 12:00:00,1,10,2933.35
615,2021-01-25 21:00:00,2021-02-06 10:00:00,3,35,2127.52
616,2021-07-12 13:00:00,2021-07-21 01:00:00,2,32,2814.09
617,2022-09-17 06:00:00,2022-10-01 02:00:00,4,2,4205.99
618,2022-11-25 08:00:00,2022-12-06 13:00:00,3,39,3048.61
619,2021-01-31 22:00:00,2021-02-09 13:00:00,3,26,580.67
620,2021-03-03 18:00:00,2021-03-11 14:00:00,2,15,102.13
621,2021-12-23 19:00:00,2022-01-01 10:00:00,2,22,2871.97
622,2021-11-03 21:00:00,2021-11-06 18:00:00,5,5,880.68
623,2022-05-26 04:00:00,2022-05-29 11:00:00,1,34,3572.23
624,2022-04-10 17:00:00,2022-04-15 06:00:00,2,26,3805.57
625,2020-03-19 22:00:00,2020-03-25 17:00:00,2,39,1106.93
626,2022-10-21 14:00:00,2022-11-05 11:00:00,3,41,457.09
627,2022-02-04 19:00:00,2022-02-14 08:00:00,4,8,2906.54
628,2022-11-11 22:00:00,2022-11-23 19:00:00,1,40,4395.39
629,2022-11-11 17:00:00,2022-11-16 17:00:00,3,10,3262.27
630,2021-05-23 21:00:00,2021-05-27 23:00:00,3,21,2139.29
631,2022-03-19 02:00:00,2022-03-20 02:00:00,1,42,4939.14
632,2020-11-24 10:00:00,2020-12-08 11:00:00,3,24,4064.39
633,2020-04-16 18:00:00,2020-04-20 03:00:00,3,21,1418.76
634,2021-06-06 15:00:00,2021-06-14 07:00:00,2,39,830.03
635,2021-01-03 12:00:00,2021-01-08 23:00:00,1,5,4970.33
636,2020-04-09 18:00:00,2020-04-18 00:00:00,2,2,2359.09
637,2021-09-25 02:00:00,2021-10-06 02:00:00,2,8,1843.99
638,2022-05-05 10:00:00,2022-05-10 17:00:00,1,21,4866.3
639,2021-07-08 11:00:00,2021-07-16 20:00:00,2,18,1931.07
640,2021-03-03 08:00:00,2021-03-09 04:00:00,4,28,4804.48
641,2022-04-08 11:00:00,2022-04-22 17:00:00,4,45,2582.32
642,2022-04-25 10:00:00,2022-04-27 07:00:00,2,10,3909.73
643,2022-10-24 21:00:00,2022-10-26 05:00:00,5,31,4292.01
644,2021-05-11 03:00:00,2021-05-16 14:00:00,1,15,792.13
645,2021-06-18 01:00:00,2021-06-23 16:00:00,3,16,2932.08
646,2020-06-08 16:00:00,2020-06-09 22:00:00,1,42,2949.82
647,2020-11-02 04:00:00,2020-11-11 21:00:00,2,1,1673.55
648,2022-07-05 04:00:00,2022-07-13 15:00:00,1,37,3419.6
649,2020-06-11 02:00:00,2020-06-25 10:00:00,5,42,1020.02
650,2021-10-01 23:00:00,2021-10-10 22:00:00,3,28,3211.28
651,2020-03-30 14:00:00,2020-04-07 16:00:00,1,16,2884.29
652,2021-10-28 16:00:00,2021-11-03 01:00:00,4,26,3923.41
653,2021-11-04 11:00:00,2021-11-13 22:00:00,3,8,2666.32
654,2022-11-13 00:00:00,2022-11-15 10:00:00,4,2,3573.44
655,2022-04-30 11:00:00,2022-05-07 11:00:00,1,35,497.01
656,2022-04-19 09:00:00,2022-04-28 02:00:00,1,36,4889.95
657,2022-05-16 14:00:00,2022-05-18 21:00:00,1,2,1273.69
658,2022-04-18 18:00:00,2022-04-21 22:00:00,5,49,3031.35
659,2021-12-10 18:00:00,2021-12-19 08:00:00,2,28,512.82
660,2020-09-03 05:00:00,2020-09-14 12:00:00,2,43,686.5
661,2020-04-17 07:00:00,2020-04-29 06:00:00,2,11,2448.93
662,2021-11-04 14:00:00,2021-11-18 15:00:00,1,15,3134.6
663,2021-08-28 00:00:00,2021-09-01 10:00:00,4,7,3023.93
664,2022-09-11 22:00:00,2022-09-13 06:00:00,3,15,790.31
665,2020-09-14 11:00:00,2020-09-25 15:00:00,1,39,1407.51
666,2020-02-07 20:00:00,2020-02-18 12:00:00,5,47,1870.89
667,2021-09-20 18:00:00,2021-10-04 09:00:00,5,23,1733.84
668,2022-05-02 05:00:00,2022-05-03 12:00:00,5,24,3073.41
669,2020-08-12 10:00:00,2020-08-20 05:00:00,4,39,2675.0
670,2021-12-17 13:00:00,2021-12-26 14:00:00,2,48,316.3
671,2022-05-22 14:00:00,2022-05-31 22:00:00,1,16,765.49
672,2022-09-13 02:00:00,2022-09-27 14:00:00,1,33,2873.78
673,2020-07-26 21:00:00,2020-08-01 17:00:00,3,14,3538.71
674,2020-05-11 17:00:00,2020-05-15 01:00:00,2,3,3534.1
675,2021-04-10 05:00:00,2021-04-24 11:00:00,2,44,2750.49
676,2022-02-26 15:00:00,2022-03-09 14:00:00,2,46,3125.8
677,2022-11-16 06:00:00,2022-11-20 01:00:00,5,44,513.13
678,2021-09-21 23:00:00,2021-09-24 13:00:00,3,1,4297.18
679,2021-11-06 23:00:00,2021-11-18 01:00:00,3,13,2951.95
680,2022-11-18 03:00:00,2022-11-28 07:00:00,4,24,2765.49
681,2021-12-31 05:00:00,2022-01-02 04:00:00,2,50,2547.13
682,2021-10-05 07:00:00,2021-10-14 15:00:00,3,41,1519.49
683,2022-01-25 16:00:00,2022-01-28 12:00:00,2,45,2123.99
684,2022-11-13 19:00:00,2022-11-15 20:00:00,5,26,3766.42
685,2020-10-19 09:00:00,2020-10-25 22:00:00,5,4,1104.13
686,2022-09-02 06:00:00,2022-09-09 01:00:00,3,11,4921.73
687,2022-12-16 22:00:00,2022-12-20 09:00:00,2,12,2993.69
688,2021-05-04 13:00:00,2021-05-10 06:00:00,3,10,2503.58
689,2020-02-14 10:00:00,2020-02-19 12:00:00,3,40,1411.93
690,2020-11-12 09:00:00,2020-11-22 22:00:00,3,14,3075.57
691,2022-04-20 19:00:00,2022-04-27 20:00:00,5,8,2114.53
692,2022-07-24 09:00:00,2022-07-27 02:00:00,5,2,1162.42
693,2022-12-28 02:00:00,2023-01-08 04:00:00,1,38,3626.15
694,2020-07-03 05:00:00,2020-07-14 01:00:00,2,36,943.92
695,2022-04-27 11:00:00,2022-05-11 19:00:00,4,41,3029.63
696,2021-05-06 00:00:00,2021-05-19 05:00:00,4,11,2284.43
697,2020-07-09 01:00:00,2020-07-10 14:00:00,1,6,4435.75
698,2022-03-12 03:00:00,2022-03-16 21:00:00,1,37,3851.12
699,2022-03-04 21:00:00,2022-03-16 18:00:00,1,9,3109.61
700,2021-05-06 03:00:00,2021-05-12 03:00:00,5,30,1844.99
701,2020-08-10 07:00:00,2020-08-11 20:00:00,4,14,609.86
702,2022-05-28 14:00:00,2022-06-12 09:00:00,4,6,4985.84
703,2021-08-04 02:00:00,2021-08-11 07:00:00,2,9,2571.4
704,2022-03-24 15:00:00,2022-04-04 21:00:00,1,31,193.04
705,2022-04-12 01:00:00,2022-04-24 18:00:00,1,33,2577.81
706,2021-07-30 05:00:00,2021-08-12 13:00:00,4,36,4919.54
707,2022-05-15 11:00:00,2022-05-28 02:00:00,4,7,2851.82
708,2021-02-16 11:00:00,2021-02-22 22:00:00,2,41,3612.8
709,2020-05-08 08:00:00,2020-05-18 08:00:00,4,16,4097.68
710,2022-09-17 10:00:00,2022-09-21 20:00:00,4,39,2117.39
711,2020-06-25 02:00:00,2020-07-07 11:00:00,4,23,1265.23
712,2020-01-18 23:00:00,2020-01-22 05:00:00,3,30,4388.49
713,2022-03-25 06:00:00,2022-04-04 02:00:00,2,14,1354.44
714,2022-04-02 05:00:00,2022-04-08 18:00:00,2,34,4455.17
715,2020-06-19 00:00:00,2020-06-30 07:00:00,5,26,2543.53
716,2022-12-06 03:00:00,2022-12-07 22:00:00,2,1,1080.96
717,2022-06-23 08:00:00,2022-07-05 21:00:00,3,48,2700.1
718,2020-10-28 22:00:00,2020-10-31 16:00:00,5,47,260.95
719,2021-09-10 11:00:00,2021-09-19 01:00:00,3,18,4651.04
720,2022-12-12 10:00:00,2022-12-15 01:00:00,4,17,2983.7
721,2022-06-10 06:00:00,2022-06-12 14:00:00,5,3,4489.26
722,2020-10-12 17:00:00,2020-10-25 04:00:00,1,46,1352.1
723,2021-05-31 02:00:00,2021-06-07 14:00:00,1,22,1274.76
724,2020-10-12 18:00:00,2020-10-15 07:00:00,3,7,4938.7
725,2022-06-22 18:00:00,2022-06-23 20:00:00,5,50,4100.06
726,2020-03-04 21:00:00,2020-03-08 15:00:00,1,44,212.96
727,2022-05-13 04:00:00,2022-05-20 10:00:00,2,46,3254.65
728,2022-06-22 05:00:00,2022-07-03 11:00:00,5,49,3645.74
729,2021-12-15 15:00:00,2021-12-17 10:00:00,4,6,4649.79
730,2020-02-02 15:00:00,2020-02-06 14:00:00,4,19,3880.49
731,2020-08-15 13:00:00,2020-08-17 18:00:00,4,41,2797.07
732,2020-03-04 11:00:00,2020-03-11 18:00:00,5,49,1789.28
733,2020-10-09 23:00:00,2020-10-24 00:00:00,2,35,3248.02
734,2020-03-20 21:00:00,2020-03-22 09:00:00,2,32,1714.27
735,2021-10-31 14:00:00,2021-11-13 02:00:00,5,34,3220.45
736,2020-02-21 00:00:00,2020-02-29 11:00:00,2,32,2417.85
737,2021-05-18 19:00:00,2021-05-30 23:00:00,5,42,1575.12
738,2020-04-18 10:00:00,2020-05-03 01:00:00,4,9,1574.18
739,2020-03-11 23:00:00,2020-03-15 18:00:00,2,44,1085.19
740,2021-08-07 09:00:00,2021-08-19 06:00:00,5,31,676.89
741,2022-05-10 06:00:00,2022-05-23 07:00:00,3,10,3932.64
742,2020-10-15 15:00:00,2020-10-28 15:00:00,5,32,1969.2
743,2022-09-14 17:00:00,2022-09-24 14:00:00,2,2,277.38
744,2022-05-13 19:00:00,2022-05-17 01:00:00,3,23,796.56
745,2020-07-08 10:00:00,2020-07-21 15:00:00,5,43,1755.91
746,2021-07-06 02:00:00,2021-07-12 04:00:00,1,35,3069.54
747,2020-07-29 09:00:00,2020-08-02 12:00:00,3,5,3736.87
748,2020-10-22 23:00:00,2020-10-31 16:00:00,1,16,4067.6
749,2021-01-21 22:00:00,2021-02-01 22:00:00,2,30,2182.17
750,2020-06-17 03:00:00,2020-06-22 07:00:00,2,40,1616.1
751,2020-11-02 22:00:00,2020-11-16 19:00:00,5,4,533.72
752,2022-05-11 16:00:00,2022-05-23 00:00:00,3,35,231.31
753,2022-11-08 00:00:00,2022-11-21 02:00:00,1,32,4782.63
754,2021-04-20 11:00:00,2021-04-29 02:00:00,5,33,1020.73
755,2022-01-05 15:00:00,2022-01-09 11:00:00,2,3,4125.18
